"Product name","Description","Slug","URL","SKU","Categories","Status","Is featured?","Brand","Product collections","Labels","Taxes","Image","Images","Price","Product attributes","Import type","Is variation default?","Stock status","With storehouse management","Quantity","Allow checkout when out of stock","Sale price","Start date sale price","End date sale price","Weight","Length","Wide","Height","Cost per item","Barcode","Content","Tags","Vendor"
"'B' Series Short Pitch Precision Duplex Roller Chain for Threshers","","","","RCHAIN-6B","","published","","","","","","","","1649","'B' Series Chain:6B, 3 Kadi Chain","variation","","in_stock","1","2","1","1649","","","2.99","8","8","4","","","","",""
"'B' Series Short Pitch Precision Duplex Roller Chain for Threshers","","","","RCHAIN-10B1","","published","","","","","","","","1099","'B' Series Chain:10B 1, Single Kadi","variation","","in_stock","1","2","1","1099","","","1.99","10","10","3","","","","",""
"'B' Series Short Pitch Precision Duplex Roller Chain for Threshers","","","","RCHAIN-12B2","","published","","","","","","https://www.gropart.com/storage/customers/06-min-9.jpg","https://www.gropart.com/storage/customers/06-min-9.jpg","2399","'B' Series Chain:12B 1, Single Kadi","variation","1","in_stock","1","2","1","2249","","","4","12","12","3","","","","",""
"'B' Series Short Pitch Precision Duplex Roller Chain for Threshers","","","","RCHAIN-12B2","","published","","","","","","https://www.gropart.com/storage/customers/06-min-9.jpg","https://www.gropart.com/storage/customers/06-min-9.jpg","2649","'B' Series Chain:12B 2, Double Kadi","variation","","in_stock","1","2","1","2499","","","3.75","10","10","2","","","","",""
"'B' Series Short Pitch Precision Duplex Roller Chain for Threshers","","","","RCHAIN-16B","","published","","","","","","","","3270","'B' Series Chain:16B, Single Kadi","variation","","in_stock","1","2","1","3270","","","5","12","12","3","","","","",""
"Thresher | Combine Trolly Elevator Single Link (Kadi) Chain","<p><span style=""color:hsl(0,75%,60%);font-size:11px;""><i><strong>This product cannot be returned. Please purchase the product only after CHECKING and MATCHING it properly.</strong></i></span>  </p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br> </p><p> </p><p> </p><p> </p>","elevator-chain-thresher-elivetar-chain-elevator-thresher-chain-elevator","https://www.gropart.com/products/elevator-chain-thresher-elivetar-chain-elevator-thresher-chain-elevator","ELVE-CHAIN","Agriculture Machinery,Thresher Spares,Chains and Rafters","published","","","Best Deals On Thresher Spares,THSPR5","Sale,Extra 5% Off","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/07.jpg","https://www.gropart.com/storage/customers/07.jpg,https://www.gropart.com/storage/customers/04-min-8.jpg,https://www.gropart.com/storage/customers/01-min-11.jpg,https://www.gropart.com/storage/customers/02-min-11.jpg","3746","Elevator Chain Sizes","product","","in_stock","1","6","1","3249","","","7.99","22","22","6","","","<p><strong>Elevator chain with Attachment for thresher machines. Combine, harvest, thresher elevator agricultural roller chains.</strong></p><ul><li>118 Inch chain is recommended for <strong>“</strong><i>Reinforce Punjab Super Deluxe Model</i><strong>”,</strong> Elevator size 5.5 feet in length.</li><li>157 Inch chain is recommended for <strong>“</strong><i>Star Basket Model Thresher Model</i><strong>”.</strong></li></ul><figure class=""table""><table><tbody><tr><td style=""border:1px solid hsl(0,0%,90%);padding:5px;"">Usage/Application</td><td style=""border:1px solid hsl(0,0%,90%);padding:5px;"">AGRICULTURE ELEVATOR CHAIN</td></tr><tr><td style=""border:1px solid hsl(0,0%,90%);padding:5px;"">Material</td><td style=""border:1px solid hsl(0,0%,90%);padding:5px;"">Crbon-steel, Mesh heat treatment</td></tr><tr><td style=""border:1px solid hsl(0,0%,90%);padding:5px;"">Packaging Type</td><td style=""border:1px solid hsl(0,0%,90%);padding:5px;"">SINGLE BOX</td></tr><tr><td style=""border:1px solid hsl(0,0%,90%);padding:5px;"">Color</td><td style=""border:1px solid hsl(0,0%,90%);padding:5px;"">NATURAL</td></tr><tr><td style=""border:1px solid hsl(0,0%,90%);padding:5px;"">Type</td><td style=""border:1px solid hsl(0,0%,90%);padding:5px;"">Single Kadi Chain</td></tr></tbody></table></figure><figure class=""table""><table style=""background-color:hsl(0,0%,90%);""><tbody><tr><td style=""border-style:solid;padding:10px;"">01:</td><td style=""border-style:solid;padding:10px;"">118 Inch, 18 Nukka</td><td style=""border-style:solid;padding:10px;"">Weight: 7.340kg</td><td style=""border-style:solid;padding:10px;"">Nukka to Nukka Gap: 7"" Inch</td><td style=""border-style:solid;padding:10px;"">Chain Type: 16B</td></tr><tr><td style=""border-style:solid;padding:10px;"">02</td><td style=""border-style:solid;padding:10px;"">150 Inch, 25 Nukka</td><td style=""border-style:solid;padding:10px;"">Weight: 10.980kg</td><td style=""border-style:solid;padding:10px;"">Nukka to Nukka Gap: 6"" Inch</td><td style=""border-style:solid;padding:10px;"">Chain Type: 16B</td></tr><tr><td style=""border-style:solid;padding:10px;"">03:</td><td style=""border-style:solid;padding:10px;"">152 Inch,  19 Nukka</td><td style=""border-style:solid;padding:10px;"">Weight: 10.290kg</td><td style=""border-style:solid;padding:10px;"">Nukka to Nukka Gap: 8"" Inch</td><td style=""border-style:solid;padding:10px;"">Chain Type: 16B</td></tr><tr><td style=""border-style:solid;padding:10px;"">04:</td><td style=""border-style:solid;padding:10px;"">157 Inch, 24 Nukka</td><td style=""border-style:solid;padding:10px;"">Weight: 10.790kg</td><td style=""border-style:solid;padding:10px;"">Nukka to Nukka Gap: 7"" Inch</td><td style=""border-style:solid;padding:10px;"">Chain Type: 16B</td></tr><tr><td style=""border-style:solid;padding:10px;"">05:</td><td style=""border-style:solid;padding:10px;"">250 Inch, 38 Nukka</td><td style=""border-style:solid;padding:10px;"">Weight: 17.300kg</td><td style=""border-style:solid;padding:10px;"">Nukka to Nukka Gap: 7"" Inch</td><td style=""border-style:solid;padding:10px;"">Chain Type: 16B</td></tr></tbody></table></figure><p><strong style=""background-color:rgb(255,255,255);color:rgb(34,32,38);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:bolder;word-spacing:0px;"">Note: Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.</strong></p>","Thresher Part,Machine Chain,Basket Thresher,Thresher Elevator Chain","SB Marketing"
"Thresher | Combine Trolly Elevator Single Link (Kadi) Chain","","","","ELVE-CHAIN","","published","","","","","","","","3746","Elevator Chain Sizes:118 Inch, 18 Nukka","variation","1","in_stock","1","2","","3249","","","7.99","22","22","6","","","","",""
"Thresher | Combine Trolly Elevator Single Link (Kadi) Chain","","","","ELVE-CHAIN","","published","","","","","","","","4108","Elevator Chain Sizes:150 Inch, 25 Nukka","variation","","in_stock","1","1","1","3699","","","11","22","22","6","","","","",""
"Thresher | Combine Trolly Elevator Single Link (Kadi) Chain","","","","ELVE-CHAIN","","published","","","","","","","","4108","Elevator Chain Sizes:152 Inch, 19 Nukka","variation","","in_stock","1","1","1","3669","","","10.99","22","22","6","","","","",""
"Thresher | Combine Trolly Elevator Single Link (Kadi) Chain","","","","ELVE-CHAIN","","published","","","","","","","","4259","Elevator Chain Sizes:157 Inch, 24 Nukka","variation","","in_stock","1","1","1","3789","","","10.99","22","22","6","","","","",""
"Thresher | Combine Trolly Elevator Single Link (Kadi) Chain","","","","ELVE-CHAIN","","published","","","","","","","","6341","Elevator Chain Sizes:250 Inch, 38 Nukka","variation","","in_stock","1","1","1","5999","","","17.99","32","32","6","","","","",""
"Thresher Clip and Lcoks","<p><span style=""color:hsl(0,75%,60%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br> </p>","basket-drum-clip","https://www.gropart.com/products/basket-drum-clip","LAC-DRUM","Agriculture Machinery,Thresher Spares,Internal and External Spares","published","","","Best Deals On Thresher Spares,THSPR5","Sale,Extra 5% Off","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/01-min-12.jpg","https://www.gropart.com/storage/customers/01-min-12.jpg","500","Clip and Locks Variation","product","","in_stock","1","29","1","449","","","0.5","8","4","3","","","<p><strong>Tie drum lock and clip for basket model thresher</strong></p><p><strong>Tie basket and pipe lock and clip for thresher</strong></p><p>Suitable for basket (tokri) model thresher</p><p>Recommended for Reinforce Punjab P990 Basket model.</p><p>2 piece in 1 set</p>","Thresher Part,Basket Thresher","SB Marketing"
"Thresher Clip and Lcoks","","","","LAC-DRUM","","published","","","","","","","","500","Clip and Locks Variation:Drum Clip (Big)","variation","1","in_stock","1","14","1","449","","","0.5","8","4","3","","","","",""
"Thresher Clip and Lcoks","","","","LAC-BASKET","","published","","","","","","","","500","Clip and Locks Variation:Basket Clip (Small)","variation","","in_stock","1","15","1","449","","","0.5","8","4","3","","","","",""
"Tractor Side | Thresher Side PTO Holder Locks","<p><span style=""color:hsl(0,75%,60%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br> </p>","tractor-side-thresher-side-pto-holder-locks","https://www.gropart.com/products/tractor-side-thresher-side-pto-holder-locks","PTO-HOL","Agriculture Machinery,Thresher Spares,Internal and External Spares","published","","","Best Deals On Thresher Spares,THSPR5","Sale,Extra 5% Off","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/02-min-12.jpg","https://www.gropart.com/storage/customers/02-min-12.jpg","412","","product","","on_backorder","1","15","1","389","","","0.5","4","3","2","","","<p><strong>PTO Holder Locks for 1210 Only</strong></p><p>Suitable for thresher PTO cross</p><p>2 pieces in 1 set</p><p>Spring connected</p>","Thresher Part,Conveyor Thresher,Basket Thresher,PTO Cross,PTO Cross Holder","SB Marketing"
"Tractor Side | Thresher Side PTO Holder Locks Straight Type","<p><span style=""color:hsl(0,75%,60%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br> </p>","tractor-side-thresher-side-pto-holder-locks-straight-type","https://www.gropart.com/products/tractor-side-thresher-side-pto-holder-locks-straight-type","PTO-LOCK-02","Agriculture Machinery,Thresher Spares,Internal and External Spares","published","","","Best Deals On Thresher Spares","","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/03-min-6.jpg","https://www.gropart.com/storage/customers/03-min-6.jpg","227","","product","","in_stock","1","3","1","200","","","","","","","","","<p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;""><strong style=""background-color:rgb(255,255,255);color:rgb(0,0,0);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;text-align:left;word-spacing:0px;"">PTO Holder Locks for 1210 Only</strong></p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">Suitable for thresher PTO cross</p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">2 pieces in 1 set</p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">Single straight spring with last side cut and with lock nut</p>","Thresher Part,PTO Cross,PTO Cross Holder","SB Marketing"
"One Side Weld PTO Cross Holder","<p><span style=""color:hsl(0,75%,60%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br> </p>","pto-cross-holder-cross-holder-jeep-cross-holder-1210-cross-holder","https://www.gropart.com/products/pto-cross-holder-cross-holder-jeep-cross-holder-1210-cross-holder","WELD-PTO-HOLDER","Agriculture Machinery,Thresher Spares,Cross and PTO Holders","published","","","THSPR5","Extra 5% Off","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/01-min-13.jpg","https://www.gropart.com/storage/customers/01-min-13.jpg,https://www.gropart.com/storage/customers/02-min-13.jpg,https://www.gropart.com/storage/customers/03-min-7.jpg","825","","product","","in_stock","1","5","","749","","","1.25","7","4","7","","","<p><strong>PTO cross holder single side or Weld one side for vehicle towing</strong></p><p>PTO half yolk flange type plain</p><p>supported in 1210, jeep, thresher</p><p>Weight: 1kg</p><p>Heavy Material</p><p><strong style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;text-align:left;word-spacing:0px;"">Note: Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.</strong></p>","Thresher Part,PTO Cross,PTO Cross Holder","SB Marketing"
"Cross Holder Flange Type, One Side Plain","<p><span style=""color:hsl(0,75%,60%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br> </p><p> </p>","pto-cross-holder-flange-type-cross-holder-machine-cross-holder-pto-cross-holder","https://www.gropart.com/products/pto-cross-holder-flange-type-cross-holder-machine-cross-holder-pto-cross-holder","CRO-HOL-PL","Agriculture Machinery,Thresher Spares,Cross and PTO Holders","published","","","Best Deals On Thresher Spares,THSPR5","Extra 5% Off","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/06-min.jpg","https://www.gropart.com/storage/customers/06-min.jpg,https://www.gropart.com/storage/customers/04-min-1.jpg,https://www.gropart.com/storage/customers/05-min.jpg","825","","product","","in_stock","1","5","","749","","","1.5","5","5","4","","","<p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;""><strong style=""background-color:rgb(255,255,255);color:rgb(0,0,0);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;text-align:left;word-spacing:0px;"">Cross holder single side plain, flange type, suitable for towing and also can connect machine PTO</strong></p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">PTO half yolk flange type plain. </p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">4 hole</p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">supported in 1210, jeep, thresher</p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">Weight: 1.500 kg</p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;""><strong>Note: Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.</strong></p>","Thresher Part,PTO Cross,PTO Cross Holder","SB Marketing"
"Cross Holder Open Side or Weld Side","<p><span style=""color:hsl(0,75%,60%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br> </p>","pto-cross-holder-open-side-cross-holder-pto-cross-holder-thresher-cross-holder-machine-cross-holder","https://www.gropart.com/products/pto-cross-holder-open-side-cross-holder-pto-cross-holder-thresher-cross-holder-machine-cross-holder","CRO-HOL-PLO","Agriculture Machinery,Thresher Spares,Cross and PTO Holders","published","","","Best Deals On Thresher Spares,THSPR5","Extra 5% Off","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/09-min.jpg","https://www.gropart.com/storage/customers/09-min.jpg,https://www.gropart.com/storage/customers/07-min.jpg,https://www.gropart.com/storage/customers/08-min.jpg","825","","product","","in_stock","1","5","","699","","","1","5","5","4","","","<p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;""><strong style=""background-color:rgb(255,255,255);color:rgb(0,0,0);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:bolder;text-align:left;word-spacing:0px;"">Cross holder single side open type, suitable for towing and also can connect machine PTO</strong></p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">PTO half yolk cross holder</p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">1210 type</p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">Recommend for thresher PTO only</p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;""><strong>Note: Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.</strong></p>","Thresher Part,PTO Cross,PTO Cross Holder","SB Marketing"
"Conveyor Bearings Cups Bearing 6206 and 6007 Supported","<p><span style=""color:hsl(0,75%,60%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br> </p>","bearings-cups","https://www.gropart.com/products/bearings-cups","BEARING-CUP-2HOLE","Agriculture Machinery,Thresher Spares,Internal and External Spares","published","","","Best Deals On Thresher Spares,THSPR5","Extra 5% Off","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/01-min-14.jpg","https://www.gropart.com/storage/customers/01-min-14.jpg,https://www.gropart.com/storage/customers/02-min-14.jpg","649","","product","","in_stock","1","5","","","","","1.25","8","6","3","","","<p><strong>Conveyor shaft bearing cups</strong></p><p>Conveyor belt thresher shaft bearing cups</p><p>For basket hudamba and hudamba (patta) model thresher</p><p>Supported bearings 6206 and 6007</p><p>2 hole nut bolts </p><p><strong style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;text-align:left;word-spacing:0px;"">Note: Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.</strong></p>","Conveyor Thresher,Bearings,Bearing Cups","SB Marketing"
"Hadamba Roller Bearing Cup Bearing 6206 and 6007 Supported","<p><span style=""color:hsl(0,75%,60%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p><strong style=""font-weight:bolder;"">Note: </strong>Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.<br>Color may vary</p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br> </p><h6>Estimate Delivery: Between 6 to 10 Working Days.</h6>","hadamba-roller-bearing-cup-bearing-6206-and-6007-supported","https://www.gropart.com/products/hadamba-roller-bearing-cup-bearing-6206-and-6007-supported","BEARING-CUP-4HOLE","Agriculture Machinery,Thresher Spares,Internal and External Spares","published","","","Best Deals On Thresher Spares,THSPR5","Extra 5% Off","IGST 18%,SGST 6%,CGST 9%","https://www.gropart.com/storage/customers/03-min-8.jpg","https://www.gropart.com/storage/customers/03-min-8.jpg,https://www.gropart.com/storage/customers/04-min-2.jpg","699","","product","","in_stock","1","5","","","","","1.25","5","5","3","","","<p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;""><strong>Thresher machine bearing roller cup</strong></p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">Conveyor belt thresher roller bearing cups</p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">For basket hudamba and hudamba (patta) model thresher</p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">Supported bearings 6206 and 6007</p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">Recommendation for <strong>Reinforce Punjab Patta Model Thresher</strong></p><p style=""background-color:rgb(255,255,255);color:rgb(102,102,102);font-family:Roboto, sans-serif, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.8em;text-align:left;word-spacing:0px;"">4 hole nut bolts </p>","Thresher Part,Basket Thresher,Bearings,Bearing Cups,Multicrop Thresher","SB Marketing"
